Game_Index,Home_Team,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Opp,FGA_Opp,FG_Pct_Opp,Three_Pt_Opp,Three_Pt_Attempts_Opp,Three_Pt_Pct_Opp,Free_Throws_Opp,Free_Throw_Attempts_Opp,Free_Throw_Pct_Opp,Offensive_Rebounds_Opp,Total_Rebounds_Opp,Assists_Opp,Steals_Opp,Blocks_Opp,Turnovers_Opp,Personal_Fouls_Opp,Result
4028,indiana,louisville,68,67,24,49,0.49,4,14,0.286,16,25,0.64,1,29,10,6,2,10,13,23,60,0.383,11,32,0.344,10,13,0.769,8,34,14,6,4,9,22,W
4032,kentucky,louisville,71,58,29,57,0.509,6,20,0.3,7,11,0.636,10,33,11,9,8,9,21,20,55,0.364,5,20,0.25,13,19,0.684,11,31,7,5,2,12,12,W
4036,boston-college,louisville,70,80,27,60,0.45,7,23,0.304,9,12,0.75,6,30,14,6,3,12,15,29,62,0.468,12,29,0.414,10,14,0.714,12,41,16,6,2,12,11,L
4037,georgia-tech,louisville,51,79,19,50,0.38,1,10,0.1,12,24,0.5,6,29,13,6,6,17,17,31,66,0.47,7,24,0.292,10,14,0.714,9,41,21,5,2,11,22,L
4043,florida-state,louisville,80,75,23,61,0.377,7,23,0.304,27,36,0.75,12,31,6,11,2,8,21,25,52,0.481,12,28,0.429,13,16,0.813,7,33,12,1,1,23,28,W
4044,duke,louisville,71,69,23,63,0.365,7,28,0.25,18,24,0.75,11,39,10,12,2,11,17,25,60,0.417,9,27,0.333,10,13,0.769,9,38,17,6,3,17,17,W
4045,clemson,louisville,55,56,22,57,0.386,6,13,0.462,5,7,0.714,10,39,8,5,2,17,17,19,54,0.352,6,19,0.316,12,14,0.857,3,28,8,5,3,12,12,L
4049,cal-state-northridge,loyola-marymount,64,79,22,55,0.4,5,13,0.385,15,28,0.536,9,22,17,9,4,15,22,27,55,0.491,7,18,0.389,18,23,0.783,10,37,17,11,3,20,25,L
4053,florida-am,loyola-marymount,63,71,23,50,0.46,9,19,0.474,8,11,0.727,5,19,17,6,3,11,20,23,46,0.5,5,15,0.333,20,24,0.833,9,29,16,4,4,15,15,L
4055,cal-state-fullerton,loyola-marymount,49,59,16,46,0.348,2,19,0.105,15,19,0.789,4,26,9,6,0,16,21,21,46,0.457,2,9,0.222,15,20,0.75,4,30,10,6,1,13,19,L
4057,boise-state,loyola-marymount,69,70,24,45,0.533,7,20,0.35,14,19,0.737,3,27,17,4,3,14,16,23,55,0.418,10,30,0.333,14,16,0.875,3,19,13,6,1,5,15,L
4058,california-riverside,loyola-marymount,60,53,19,50,0.38,8,28,0.286,14,19,0.737,6,25,14,7,0,8,19,20,46,0.435,3,16,0.188,10,20,0.5,8,32,9,6,0,16,19,W
4059,california-davis,loyola-marymount,59,77,20,49,0.408,6,23,0.261,13,16,0.813,5,21,11,5,1,13,19,28,48,0.583,5,14,0.357,16,19,0.842,5,29,18,9,2,10,19,L
4061,central-connecticut-state,loyola-marymount,74,76,25,51,0.49,10,20,0.5,14,16,0.875,7,23,13,5,2,13,25,26,54,0.481,5,13,0.385,19,25,0.76,9,29,18,9,3,9,14,L
4063,gonzaga,loyola-marymount,73,55,28,55,0.509,7,23,0.304,10,14,0.714,10,33,16,8,5,16,12,21,55,0.382,5,9,0.556,8,11,0.727,10,26,9,9,2,16,15,W
4070,gonzaga,loyola-marymount,73,60,23,50,0.46,6,19,0.316,21,22,0.955,5,31,17,2,6,10,15,25,66,0.379,1,14,0.071,9,16,0.563,13,30,14,5,3,5,19,W
4074,furman,loyola-il,60,58,21,55,0.382,6,22,0.273,12,17,0.706,4,31,9,9,7,16,20,20,54,0.37,3,20,0.15,15,25,0.6,6,35,10,10,5,13,13,W
4078,boston-college,loyola-il,78,66,30,58,0.517,7,21,0.333,11,17,0.647,3,32,14,4,4,13,15,23,55,0.418,7,24,0.292,13,16,0.813,3,28,14,11,0,14,19,W
4080,illinois-chicago,loyola-il,64,73,27,67,0.403,5,23,0.217,5,8,0.625,12,35,17,5,5,13,18,29,51,0.569,5,13,0.385,10,17,0.588,1,26,20,4,3,9,11,L
4081,ball-state,loyola-il,75,69,28,49,0.571,8,17,0.471,11,15,0.733,3,29,15,8,4,17,18,23,54,0.426,6,22,0.273,17,23,0.739,7,24,14,7,0,13,14,W
4086,indiana-state,loyola-il,44,79,17,46,0.37,1,12,0.083,9,13,0.692,2,23,4,3,3,12,12,31,55,0.564,9,21,0.429,8,13,0.615,5,33,20,9,2,6,11,L
4087,drake,loyola-il,74,85,26,51,0.51,10,21,0.476,12,15,0.8,3,23,16,6,1,11,18,31,49,0.633,12,24,0.5,11,21,0.524,4,26,19,2,1,10,15,L
4088,evansville,loyola-il,67,48,27,51,0.529,8,19,0.421,5,11,0.455,8,34,17,9,4,17,14,19,51,0.373,1,7,0.143,9,12,0.75,7,26,6,6,1,17,17,W
4089,illinois-state,loyola-il,64,67,23,48,0.479,7,22,0.318,11,14,0.786,7,29,12,3,3,12,15,25,50,0.5,5,16,0.313,12,16,0.75,4,24,12,5,0,7,13,L
4095,illinois-state,loyola-il,65,57,22,48,0.458,11,25,0.44,10,14,0.714,6,29,11,2,3,13,17,20,50,0.4,5,25,0.2,12,18,0.667,8,28,12,4,3,11,16,W
4096,drake,loyola-il,64,86,23,51,0.451,13,27,0.481,5,7,0.714,6,25,15,3,7,11,13,31,56,0.554,10,14,0.714,14,20,0.7,9,33,15,7,3,5,12,L
4098,bradley,loyola-il,61,54,23,50,0.46,5,16,0.313,10,13,0.769,8,29,11,6,2,13,10,22,50,0.44,5,20,0.25,5,11,0.455,6,26,9,10,3,13,12,W
4100,evansville,loyola-il,58,70,20,44,0.455,9,22,0.409,9,10,0.9,1,16,12,3,8,11,15,27,49,0.551,7,11,0.636,9,13,0.692,6,26,17,5,2,8,11,L
4103,dartmouth,loyola-md,82,80,25,51,0.49,13,23,0.565,19,23,0.826,6,27,15,3,7,10,18,31,63,0.492,5,14,0.357,13,20,0.65,9,30,13,5,4,8,19,W
4104,delaware-state,loyola-md,62,91,17,62,0.274,6,27,0.222,22,27,0.815,9,30,7,7,6,13,20,30,68,0.441,10,26,0.385,21,28,0.75,14,44,21,7,3,10,22,L
4106,detroit-mercy,loyola-md,91,63,33,63,0.524,17,28,0.607,8,12,0.667,11,36,17,7,5,10,14,24,62,0.387,5,25,0.2,10,13,0.769,10,30,22,6,2,14,18,W
4111,binghamton,loyola-md,65,83,20,50,0.4,5,20,0.25,20,27,0.741,7,24,7,4,9,9,15,32,58,0.552,10,17,0.588,9,13,0.692,8,35,20,6,1,9,25,L
4115,holy-cross,loyola-md,80,73,26,51,0.51,8,18,0.444,20,28,0.714,7,26,19,10,4,12,14,26,50,0.52,5,18,0.278,16,21,0.762,3,25,10,6,2,16,20,W
4117,lafayette,loyola-md,85,70,32,58,0.552,11,20,0.55,10,12,0.833,7,31,18,7,5,16,17,27,62,0.435,3,18,0.167,13,15,0.867,10,27,7,9,0,16,14,W
4118,army,loyola-md,64,66,24,63,0.381,6,20,0.3,10,13,0.769,9,32,10,6,0,13,21,22,50,0.44,6,17,0.353,16,22,0.727,7,34,14,9,5,17,17,L
4119,boston-university,loyola-md,73,81,27,59,0.458,7,22,0.318,12,13,0.923,6,27,16,10,9,22,26,26,62,0.419,6,17,0.353,23,34,0.676,7,31,14,14,0,16,15,L
4120,holy-cross,loyola-md,65,67,24,52,0.462,11,25,0.44,6,9,0.667,7,23,13,15,4,14,13,27,52,0.519,4,14,0.286,9,12,0.75,8,29,13,13,1,17,12,L
4124,american,loyola-md,74,68,25,48,0.521,4,9,0.444,20,27,0.741,4,23,16,14,1,15,14,28,63,0.444,7,21,0.333,5,10,0.5,6,25,18,14,3,17,20,W
4126,bucknell,loyola-md,84,72,26,57,0.456,10,25,0.4,22,25,0.88,8,34,17,5,4,16,16,27,58,0.466,9,21,0.429,9,11,0.818,8,22,15,6,3,10,22,W
4127,american,loyola-md,84,86,31,48,0.646,5,14,0.357,17,24,0.708,3,22,22,5,4,13,21,33,62,0.532,4,14,0.286,16,25,0.64,13,27,14,10,1,9,17,L
4128,lafayette,loyola-md,69,64,26,53,0.491,9,20,0.45,8,10,0.8,6,37,17,7,7,20,19,23,57,0.404,5,15,0.333,13,22,0.591,8,26,12,12,1,10,15,W
4130,boston-university,loyola-md,72,65,28,51,0.549,3,13,0.231,13,19,0.684,6,29,9,9,2,17,14,25,53,0.472,4,24,0.167,11,13,0.846,2,21,15,10,1,14,18,W
4139,fordham,maine,68,75,23,61,0.377,9,29,0.31,13,19,0.684,7,25,11,10,0,10,26,23,43,0.535,8,18,0.444,21,27,0.778,1,30,16,7,1,22,17,L
4141,duquesne,maine,72,46,24,55,0.436,8,21,0.381,16,23,0.696,10,31,17,11,3,13,14,18,50,0.36,3,15,0.2,7,11,0.636,9,32,9,6,4,24,20,W
4142,central-connecticut-state,maine,93,90,26,59,0.441,10,30,0.333,31,35,0.886,8,33,16,11,3,20,21,32,72,0.444,9,32,0.281,17,25,0.68,12,33,19,13,3,18,26,W
4144,brown,maine,75,67,23,50,0.46,10,27,0.37,19,20,0.95,3,22,14,9,1,13,20,23,50,0.46,6,23,0.261,15,23,0.652,11,35,16,8,2,20,22,W
4145,dartmouth,maine,78,52,29,58,0.5,6,15,0.4,14,22,0.636,8,35,14,6,1,6,14,19,42,0.452,6,20,0.3,8,9,0.889,6,33,10,7,3,21,17,W
4148,hartford,maine,77,76,23,51,0.451,10,30,0.333,21,28,0.75,6,25,11,9,0,12,15,28,61,0.459,10,23,0.435,10,16,0.625,12,37,17,7,5,15,20,W
4155,hartford,maine,81,73,30,52,0.577,11,23,0.478,10,17,0.588,6,25,19,7,2,8,12,29,56,0.518,9,19,0.474,6,12,0.5,6,27,22,5,2,11,20,W
4156,albany-ny,maine,63,54,22,49,0.449,8,23,0.348,11,13,0.846,7,30,15,8,0,14,14,23,51,0.451,3,12,0.25,5,8,0.625,4,21,16,6,6,16,16,W
4160,coastal-carolina,manhattan,53,55,14,42,0.333,6,16,0.375,19,34,0.559,8,34,10,8,1,15,24,16,41,0.39,10,21,0.476,13,28,0.464,8,31,12,8,1,18,28,L
4163,george-washington,manhattan,70,43,25,45,0.556,6,17,0.353,14,22,0.636,7,34,17,8,7,21,19,17,55,0.309,2,18,0.111,7,15,0.467,15,29,10,13,1,19,21,W
4166,hofstra,manhattan,80,50,27,48,0.563,10,17,0.588,16,18,0.889,3,32,15,5,2,11,17,18,54,0.333,7,21,0.333,7,17,0.412,9,26,14,1,2,10,18,W
4168,albany-ny,manhattan,77,67,20,40,0.5,9,20,0.45,28,35,0.8,7,30,16,7,4,16,18,27,58,0.466,6,18,0.333,7,13,0.538,7,21,18,11,2,13,27,W
4169,elon,manhattan,62,56,21,45,0.467,8,22,0.364,12,18,0.667,6,28,13,2,2,16,14,18,45,0.4,2,10,0.2,18,29,0.621,10,33,8,9,5,21,23,W
4178,fairfield,manhattan,49,62,17,49,0.347,6,28,0.214,9,19,0.474,10,24,13,7,5,17,19,23,45,0.511,8,15,0.533,8,12,0.667,8,34,14,8,1,19,19,L
4183,canisius,manhattan,65,70,20,45,0.444,9,18,0.5,16,21,0.762,8,23,15,7,2,13,15,28,43,0.651,8,13,0.615,6,11,0.545,3,17,14,5,2,13,22,L
4184,iona,manhattan,66,52,21,54,0.389,13,32,0.406,11,16,0.688,10,33,10,8,1,11,12,20,56,0.357,9,32,0.281,3,9,0.333,11,33,12,7,6,13,18,W
4185,fairfield,manhattan,72,59,25,50,0.5,13,27,0.481,9,13,0.692,6,23,20,4,0,9,15,21,48,0.438,7,22,0.318,10,16,0.625,10,24,10,3,1,12,16,W
4186,army,marist,73,69,22,51,0.431,9,31,0.29,20,29,0.69,6,28,14,5,1,6,22,27,52,0.519,3,15,0.2,12,24,0.5,8,34,8,4,0,12,23,W
4187,columbia,marist,76,82,26,56,0.464,7,23,0.304,17,25,0.68,8,29,16,9,3,14,23,29,57,0.509,12,28,0.429,12,22,0.545,10,36,13,4,2,16,24,L
4190,buffalo,marist,76,49,27,53,0.509,16,32,0.5,6,10,0.6,5,31,20,6,7,14,13,19,55,0.345,4,18,0.222,7,8,0.875,10,31,11,6,1,16,16,W
4191,dartmouth,marist,58,76,20,53,0.377,9,24,0.375,9,12,0.75,4,22,11,2,1,12,16,27,51,0.529,8,18,0.444,14,15,0.933,4,31,15,3,4,10,13,L
4192,long-island-university,marist,53,70,17,53,0.321,8,30,0.267,11,16,0.688,9,30,7,8,3,16,19,27,57,0.474,6,23,0.261,10,17,0.588,9,35,16,10,3,13,19,L
4196,brown,marist,78,53,30,57,0.526,9,26,0.346,9,12,0.75,5,35,15,9,4,14,21,18,56,0.321,3,19,0.158,14,20,0.7,9,30,11,3,2,15,15,W
4197,hartford,marist,65,56,23,52,0.442,11,25,0.44,8,12,0.667,7,31,9,11,7,14,7,22,54,0.407,9,24,0.375,3,4,0.75,5,26,9,10,6,15,14,W
4198,canisius,marist,75,72,25,61,0.41,10,32,0.313,15,25,0.6,16,36,18,6,2,12,23,23,50,0.46,11,27,0.407,15,22,0.682,6,28,9,3,2,13,22,W
4202,iona,marist,90,77,27,56,0.482,12,31,0.387,24,26,0.923,8,31,14,4,3,9,18,25,58,0.431,14,32,0.438,13,16,0.813,8,28,15,2,2,14,24,W
4203,manhattan,marist,46,62,15,44,0.341,3,12,0.25,13,22,0.591,6,25,8,5,2,15,26,18,42,0.429,6,17,0.353,20,28,0.714,7,31,10,5,5,10,20,L
4207,fairfield,marist,57,52,20,44,0.455,5,18,0.278,12,20,0.6,4,30,9,6,4,19,14,21,51,0.412,4,18,0.222,6,11,0.545,4,25,7,10,1,14,21,W
4208,canisius,marist,71,78,25,59,0.424,6,26,0.231,15,16,0.938,8,28,14,6,1,12,17,27,56,0.482,8,24,0.333,16,18,0.889,7,28,17,4,2,11,16,L
4216,indiana,marquette,96,73,35,55,0.636,9,20,0.45,17,23,0.739,5,35,18,7,5,12,26,25,59,0.424,5,23,0.217,18,26,0.692,9,28,8,2,0,14,20,W
4218,kansas,marquette,77,68,28,58,0.483,5,10,0.5,16,24,0.667,8,33,10,6,5,8,15,25,60,0.417,14,31,0.452,4,5,0.8,5,27,17,2,7,13,22,W
4219,louisville,marquette,74,77,26,69,0.377,6,20,0.3,16,21,0.762,12,35,10,6,5,10,21,25,63,0.397,7,18,0.389,20,23,0.87,9,37,11,6,4,9,20,L
4221,kansas-state,marquette,71,83,23,55,0.418,6,22,0.273,19,31,0.613,5,20,11,8,0,13,29,25,44,0.568,6,22,0.273,27,36,0.75,3,32,9,8,0,18,24,L
4225,buffalo,marquette,85,103,29,71,0.408,12,31,0.387,15,25,0.6,11,32,13,9,5,8,19,33,67,0.493,18,29,0.621,19,22,0.864,11,43,16,1,10,12,19,L
4229,creighton,marquette,104,106,33,65,0.508,17,33,0.515,21,26,0.808,4,23,15,5,1,9,24,33,59,0.559,16,28,0.571,24,30,0.8,8,37,12,2,6,14,18,L
4231,georgetown,marquette,71,74,22,52,0.423,10,18,0.556,17,22,0.773,6,31,13,7,3,13,19,27,57,0.474,7,20,0.35,13,18,0.722,6,29,12,3,6,12,18,L
4238,bethune-cookman,marquette,59,92,20,69,0.29,3,19,0.158,16,22,0.727,10,29,7,11,2,14,19,33,63,0.524,12,29,0.414,14,18,0.778,7,27,13,4,7,6,23,L
4239,butler,marquette,69,79,25,60,0.417,8,24,0.333,11,12,0.917,10,29,10,7,1,15,17,28,57,0.491,9,21,0.429,14,18,0.778,11,35,14,5,6,15,15,L
4248,duquesne,marshall,93,82,33,57,0.579,7,18,0.389,20,29,0.69,8,33,17,12,6,17,23,28,61,0.459,9,20,0.45,17,25,0.68,12,29,15,8,2,17,22,W
4250,hofstra,marshall,72,76,26,60,0.433,7,19,0.368,13,19,0.684,12,36,7,7,2,19,20,26,59,0.441,11,31,0.355,13,17,0.765,7,34,16,8,11,17,24,L
4251,akron,marshall,74,75,26,56,0.464,11,28,0.393,11,12,0.917,6,24,11,3,1,15,14,27,63,0.429,12,26,0.462,9,9,1,13,35,13,8,2,16,16,L
4257,florida-atlantic,marshall,84,96,30,63,0.476,11,30,0.367,13,21,0.619,9,39,7,5,1,21,24,29,60,0.483,9,25,0.36,29,37,0.784,7,32,17,15,1,11,16,L
4258,eastern-kentucky,marshall,77,105,26,80,0.325,3,27,0.111,22,36,0.611,21,46,8,9,5,17,25,37,64,0.578,8,18,0.444,23,30,0.767,7,31,14,16,6,16,15,L
4260,louisiana-tech,marshall,89,80,33,67,0.493,7,19,0.368,16,26,0.615,9,39,19,9,3,14,13,32,69,0.464,8,27,0.296,8,9,0.889,7,37,18,7,4,16,19,W
4266,alabama-birmingham,marshall,77,68,28,69,0.406,7,23,0.304,14,17,0.824,11,35,11,9,3,6,13,23,57,0.404,10,30,0.333,12,16,0.75,8,33,12,3,6,15,16,W
4268,marquette,maryland-baltimore-county,67,42,24,60,0.4,8,32,0.25,11,16,0.688,10,47,12,2,9,10,16,14,62,0.226,6,28,0.214,8,12,0.667,8,31,9,2,1,11,19,W
4270,air-force,maryland-baltimore-county,72,77,26,63,0.413,5,26,0.192,15,21,0.714,5,36,10,5,2,20,23,25,62,0.403,9,32,0.281,18,29,0.621,7,36,12,10,1,16,18,L
4273,american,maryland-baltimore-county,73,69,27,54,0.5,13,30,0.433,6,10,0.6,3,28,14,9,4,14,18,23,57,0.404,9,22,0.409,14,20,0.7,10,31,19,9,3,12,14,W
4275,coppin-state,maryland-baltimore-county,60,71,18,49,0.367,7,27,0.259,17,29,0.586,11,35,7,5,1,15,16,25,53,0.472,11,31,0.355,10,12,0.833,1,27,16,7,1,10,20,L
4276,drexel,maryland-baltimore-county,76,91,29,58,0.5,10,26,0.385,8,11,0.727,6,25,17,6,1,17,14,35,58,0.603,10,23,0.435,11,13,0.846,5,19,14,8,3,13,13,L
4278,florida-gulf-coast,maryland-baltimore-county,76,53,26,51,0.51,13,25,0.52,11,15,0.733,9,41,17,5,6,18,18,19,62,0.306,8,32,0.25,7,8,0.875,7,22,10,9,2,9,15,W
4283,binghamton,maryland-baltimore-county,49,68,19,46,0.413,9,26,0.346,2,4,0.5,0,18,8,6,1,14,13,25,54,0.463,10,23,0.435,8,12,0.667,10,37,20,9,1,9,12,L
4288,hartford,maryland-baltimore-county,70,61,19,49,0.388,10,31,0.323,22,28,0.786,4,34,15,5,2,12,13,21,53,0.396,8,22,0.364,11,16,0.688,2,31,9,7,4,11,21,W
4289,maine,maryland-baltimore-county,66,67,24,54,0.444,8,22,0.364,10,15,0.667,9,30,17,8,2,15,11,27,60,0.45,9,32,0.281,4,4,1,7,28,19,8,4,13,15,L
4290,binghamton,maryland-baltimore-county,50,64,19,50,0.38,9,30,0.3,3,5,0.6,7,30,8,3,4,14,12,24,53,0.453,12,24,0.5,4,9,0.444,6,30,18,7,1,8,6,L
4293,albany-ny,maryland-baltimore-county,84,75,27,48,0.563,13,27,0.481,17,22,0.773,4,23,20,9,7,12,15,30,54,0.556,10,18,0.556,5,7,0.714,4,21,18,3,3,12,20,W
4294,delaware,maryland,67,73,26,65,0.4,6,23,0.261,9,11,0.818,8,27,10,9,5,11,22,25,62,0.403,2,19,0.105,21,30,0.7,15,41,13,9,7,12,14,L
4297,hofstra,maryland,69,80,22,53,0.415,9,27,0.333,16,20,0.8,5,23,8,4,2,7,15,33,64,0.516,7,22,0.318,7,13,0.538,14,37,16,5,4,11,16,L
4299,marshall,maryland,67,104,25,73,0.342,8,31,0.258,9,14,0.643,9,24,13,11,6,17,24,35,61,0.574,9,16,0.563,25,36,0.694,12,50,15,10,7,19,16,L
4304,loyola-md,maryland,71,94,28,59,0.475,11,21,0.524,4,8,0.5,3,23,14,7,6,13,17,33,68,0.485,11,21,0.524,17,19,0.895,10,37,19,4,8,8,10,L
4310,indiana,maryland,75,78,26,53,0.491,7,17,0.412,16,16,1,3,24,11,2,1,7,21,26,63,0.413,8,25,0.32,18,22,0.818,15,38,13,2,3,9,15,L
4314,illinois,maryland,78,67,25,59,0.424,8,23,0.348,20,22,0.909,6,24,17,13,1,9,21,20,45,0.444,6,19,0.316,21,24,0.875,6,30,11,4,2,21,17,W
4320,iowa,maryland,65,66,19,58,0.328,8,26,0.308,19,24,0.792,15,35,12,6,3,14,12,22,53,0.415,12,28,0.429,10,12,0.833,8,31,16,7,5,13,22,L
4329,east-carolina,maryland-eastern-shore,70,47,28,58,0.483,6,23,0.261,8,17,0.471,12,34,16,9,5,12,15,16,50,0.32,2,14,0.143,13,18,0.722,5,24,4,6,2,15,16,W
4337,howard,maryland-eastern-shore,79,39,26,52,0.5,9,21,0.429,18,24,0.75,9,42,13,3,4,11,17,12,57,0.211,4,27,0.148,11,14,0.786,11,29,5,4,1,10,19,W
4341,bethune-cookman,maryland-eastern-shore,89,68,32,54,0.593,9,17,0.529,16,29,0.552,9,30,23,9,4,9,19,25,53,0.472,5,16,0.313,13,23,0.565,9,28,20,6,3,13,25,W
4343,duquesne,maryland-eastern-shore,72,57,24,61,0.393,12,36,0.333,12,19,0.632,15,44,16,5,3,12,12,18,44,0.409,5,14,0.357,16,20,0.8,4,21,9,3,3,11,15,W
4348,coppin-state,maryland-eastern-shore,58,55,18,44,0.409,3,17,0.176,19,27,0.704,6,33,4,3,3,18,16,18,56,0.321,10,34,0.294,9,13,0.692,8,32,16,4,2,12,20,W
4349,delaware-state,maryland-eastern-shore,56,62,21,63,0.333,11,30,0.367,3,6,0.5,6,29,15,6,3,9,13,25,60,0.417,4,12,0.333,8,9,0.889,7,39,9,7,0,11,12,L
4354,army,massachusetts-lowell,85,92,35,63,0.556,6,26,0.231,9,11,0.818,5,25,19,8,0,15,23,35,57,0.614,7,20,0.35,15,25,0.6,7,29,22,5,1,14,17,L
4357,duquesne,massachusetts-lowell,83,71,30,59,0.508,8,23,0.348,15,24,0.625,10,34,20,15,8,16,25,23,54,0.426,7,20,0.35,18,27,0.667,9,29,14,6,3,24,19,W
4358,connecticut,massachusetts-lowell,97,75,37,73,0.507,8,23,0.348,15,21,0.714,14,39,22,11,5,11,20,26,53,0.491,10,24,0.417,13,22,0.591,4,26,16,4,3,19,20,W
4360,boston-university,massachusetts-lowell,79,60,31,58,0.534,4,13,0.308,13,17,0.765,9,35,14,7,3,18,18,25,58,0.431,2,16,0.125,8,13,0.615,7,25,11,9,2,18,16,W
4362,loyola-md,massachusetts-lowell,79,97,28,61,0.459,6,18,0.333,17,20,0.85,5,25,12,8,2,15,22,35,58,0.603,10,22,0.455,17,24,0.708,5,33,19,7,2,16,18,L
4366,brown,massachusetts-lowell,82,74,26,60,0.433,8,22,0.364,22,33,0.667,8,33,17,10,5,19,21,23,48,0.479,7,21,0.333,21,24,0.875,6,25,13,4,1,16,18,W
4367,albany-ny,massachusetts-lowell,72,84,28,56,0.5,8,22,0.364,8,9,0.889,7,23,13,4,1,12,18,31,53,0.585,8,19,0.421,14,16,0.875,8,27,14,3,3,9,17,L
4368,hartford,massachusetts-lowell,73,76,29,63,0.46,8,23,0.348,7,12,0.583,10,29,15,8,5,11,18,25,50,0.5,10,23,0.435,16,19,0.842,5,27,16,4,3,13,14,L
4369,binghamton,massachusetts-lowell,79,85,28,57,0.491,8,25,0.32,15,21,0.714,8,35,6,5,9,12,19,28,71,0.394,14,36,0.389,15,19,0.789,11,35,18,8,2,6,16,L
4370,maine,massachusetts-lowell,78,59,32,62,0.516,3,18,0.167,11,13,0.846,11,32,22,12,1,9,13,23,50,0.46,8,21,0.381,5,5,1,4,22,18,4,1,20,13,W
4374,albany-ny,massachusetts-lowell,54,86,23,61,0.377,4,26,0.154,4,10,0.4,7,21,18,10,4,14,15,34,59,0.576,8,21,0.381,10,13,0.769,9,40,21,9,6,18,15,L
4376,binghamton,massachusetts-lowell,81,66,30,55,0.545,10,22,0.455,11,13,0.846,1,29,13,4,4,11,14,26,56,0.464,7,21,0.333,7,13,0.538,5,25,15,7,2,14,17,W
4377,hartford,massachusetts-lowell,75,73,23,53,0.434,8,23,0.348,21,24,0.875,9,26,13,9,4,8,15,27,53,0.509,8,17,0.471,11,13,0.846,6,25,12,5,4,13,18,W
4385,louisiana-lafayette,mcneese-state,80,67,30,72,0.417,9,30,0.3,11,16,0.688,14,27,16,13,1,11,19,23,54,0.426,3,13,0.231,18,22,0.818,15,42,11,2,7,23,13,W
4387,incarnate-word,mcneese-state,77,88,29,55,0.527,10,22,0.455,9,12,0.75,8,18,10,8,1,13,18,30,45,0.667,10,19,0.526,18,23,0.783,7,24,12,5,2,16,14,L
4393,houston-baptist,mcneese-state,73,79,22,53,0.415,5,19,0.263,24,34,0.706,12,34,9,8,2,17,26,24,51,0.471,6,16,0.375,25,32,0.781,7,31,13,6,0,18,29,L
4394,lamar,mcneese-state,84,75,30,62,0.484,7,24,0.292,17,20,0.85,13,31,20,7,1,13,23,27,49,0.551,4,14,0.286,17,28,0.607,7,23,18,7,2,16,15,W
4399,central-arkansas,mcneese-state,75,83,31,74,0.419,7,28,0.25,6,8,0.75,8,37,14,3,5,10,17,30,68,0.441,10,30,0.333,13,18,0.722,11,46,22,4,2,11,10,L
4405,canisius,memphis,63,71,24,60,0.4,5,21,0.238,10,18,0.556,7,25,11,9,2,10,20,30,63,0.476,1,14,0.071,10,16,0.625,19,48,14,2,7,20,20,L
4406,college-of-charleston,memphis,78,75,25,60,0.417,11,27,0.407,17,21,0.81,6,27,12,8,2,11,17,28,57,0.491,11,24,0.458,8,14,0.571,8,37,15,5,1,18,23,W
4409,alabama-birmingham,memphis,76,94,26,62,0.419,9,22,0.409,15,26,0.577,13,36,13,5,1,17,25,30,56,0.536,11,24,0.458,23,30,0.767,6,27,18,7,7,11,18,L
4413,florida-am,memphis,65,96,25,50,0.5,8,17,0.471,7,8,0.875,3,21,16,7,2,21,23,33,56,0.589,13,25,0.52,17,23,0.739,7,28,22,13,1,13,15,L
4419,louisiana-state,memphis,85,76,34,63,0.54,5,18,0.278,12,16,0.75,13,35,15,10,6,14,19,27,68,0.397,1,23,0.043,21,30,0.7,13,42,12,9,2,17,21,W
4420,central-florida,memphis,57,77,22,58,0.379,6,26,0.231,7,14,0.5,10,24,12,9,7,15,17,29,65,0.446,8,24,0.333,11,14,0.786,16,41,16,7,6,16,15,L
4423,cincinnati,memphis,69,64,23,58,0.397,11,29,0.379,12,22,0.545,14,37,17,6,3,9,15,25,56,0.446,10,29,0.345,4,8,0.5,7,30,15,5,8,13,21,W
4424,connecticut,memphis,71,78,25,62,0.403,8,25,0.32,13,20,0.65,16,36,13,5,5,16,21,27,56,0.482,8,21,0.381,16,18,0.889,8,25,18,6,3,16,17,L
4425,east-carolina,memphis,69,79,25,63,0.397,4,20,0.2,15,17,0.882,9,31,17,6,3,12,20,28,50,0.56,6,17,0.353,17,25,0.68,4,27,16,5,3,12,16,L
4426,central-florida,memphis,79,72,24,58,0.414,6,19,0.316,25,30,0.833,8,37,14,7,5,9,20,27,61,0.443,5,20,0.25,13,16,0.813,7,29,12,5,4,14,26,W
4430,georgia-state,mercer,62,60,23,54,0.426,15,35,0.429,1,6,0.167,6,28,13,7,5,14,15,23,58,0.397,7,26,0.269,7,10,0.7,9,35,14,3,1,13,14,W
4432,maryland-eastern-shore,mercer,42,80,15,47,0.319,3,16,0.188,9,11,0.818,4,19,4,8,3,17,14,30,57,0.526,10,23,0.435,10,13,0.769,9,35,17,8,3,14,13,L
