Home_Team,Opponent,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls
new-orleans,Northwestern State,northwestern-state,81,73,27,70,0.386,7,15,0.467,20,26,0.769,13,34,15,14,3,11,18
new-orleans,Nicholls State,nicholls-state,63,64,25,56,0.446,4,17,0.235,9,15,0.6,13,38,11,5,6,16,14
new-orleans,Texas A&M-Corpus Christi,texas-am-corpus-christi,68,58,21,47,0.447,6,11,0.545,20,24,0.833,4,26,12,6,6,14,20
new-orleans,Southeastern Louisiana,southeastern-louisiana,89,68,29,48,0.604,14,23,0.609,17,26,0.654,9,30,20,5,7,15,21
new-orleans,McNeese State,mcneese-state,60,51,22,57,0.386,2,12,0.167,14,17,0.824,7,33,10,8,0,10,18
niagara,St. Bonaventure,st-bonaventure,80,72,27,62,0.435,7,22,0.318,19,25,0.76,14,37,13,6,9,12,11
niagara,Loyola (IL),loyola-il,62,75,19,65,0.292,7,23,0.304,17,19,0.895,14,37,9,3,4,9,16
niagara,Wyoming,wyoming,72,67,25,66,0.379,10,30,0.333,12,15,0.8,9,35,10,3,3,10,15
niagara,Grambling,grambling,68,74,22,66,0.333,3,22,0.136,21,28,0.75,11,36,10,4,4,9,19
niagara,St. Francis (NY),st-francis-ny,63,75,20,56,0.357,4,16,0.25,19,26,0.731,7,35,6,2,6,12,18
niagara,Saint Francis (PA),saint-francis-pa,75,79,25,63,0.397,8,25,0.32,17,20,0.85,8,37,10,3,1,14,20
niagara,Pitt,pittsburgh,71,70,27,56,0.482,8,19,0.421,9,15,0.6,7,36,16,6,6,24,21
niagara,New Hampshire,new-hampshire,71,67,27,60,0.45,7,26,0.269,10,13,0.769,5,37,12,3,3,7,12
niagara,Cornell,cornell,77,74,26,65,0.4,10,24,0.417,15,21,0.714,10,34,13,3,1,4,17
niagara,Cleveland State,cleveland-state,60,82,22,68,0.324,5,27,0.185,11,15,0.733,14,40,11,4,4,15,20
niagara,Army,army,78,66,30,63,0.476,7,21,0.333,11,15,0.733,5,41,11,7,6,18,13
niagara,Norfolk State,norfolk-state,83,75,27,61,0.443,10,25,0.4,19,29,0.655,7,35,21,4,5,8,14
niagara,Albany (NY),albany-ny,74,79,22,60,0.367,8,22,0.364,22,30,0.733,10,34,8,4,6,8,17
niagara,Manhattan,manhattan,80,90,26,55,0.473,7,18,0.389,21,25,0.84,9,21,13,5,4,12,19
niagara,Fairfield,fairfield,59,77,22,55,0.4,6,21,0.286,9,13,0.692,6,24,10,6,1,17,15
niagara,Iona,iona,95,90,36,77,0.468,13,32,0.406,10,13,0.769,16,46,18,3,3,14,17
niagara,Rider,rider,84,104,32,69,0.464,9,25,0.36,11,16,0.688,9,28,13,5,1,10,16
niagara,Siena,siena,57,66,22,56,0.393,4,22,0.182,9,12,0.75,7,30,6,5,4,11,16
niagara,Quinnipiac,quinnipiac,75,72,27,52,0.519,11,19,0.579,10,17,0.588,6,26,8,5,3,9,14
niagara,St. Peter's,saint-peters,72,74,21,46,0.457,12,21,0.571,18,23,0.783,2,18,13,6,3,12,13
niagara,Monmouth,monmouth,75,48,22,51,0.431,11,25,0.44,20,23,0.87,7,36,11,4,1,10,13
niagara,Canisius,canisius,78,70,25,51,0.49,6,17,0.353,22,27,0.815,10,31,7,3,6,13,9
niagara,Quinnipiac,quinnipiac,73,84,27,64,0.422,10,28,0.357,9,15,0.6,15,35,10,4,1,10,23
niagara,Marist,marist,58,79,22,50,0.44,7,18,0.389,7,10,0.7,5,22,7,2,2,11,9
niagara,Iona,iona,76,79,26,58,0.448,15,28,0.536,9,12,0.75,5,29,12,5,3,16,19
niagara,Manhattan,manhattan,60,64,22,47,0.468,6,16,0.375,10,16,0.625,5,25,12,2,6,10,17
niagara,Fairfield,fairfield,78,73,25,52,0.481,9,19,0.474,19,29,0.655,5,35,11,4,5,16,10
niagara,Rider,rider,81,97,30,77,0.39,9,31,0.29,12,19,0.632,14,45,15,6,3,18,18
niagara,St. Peter's,saint-peters,60,78,20,55,0.364,7,21,0.333,13,21,0.619,9,25,4,2,5,6,18
nicholls-state,Mississippi College,#N/A,86,58,33,64,0.516,11,28,0.393,9,12,0.75,5,32,14,15,7,12,19
nicholls-state,Louisville,louisville,72,85,24,63,0.381,12,31,0.387,12,16,0.75,7,29,13,5,3,12,38
nicholls-state,Washington State,washington-state,72,89,24,66,0.364,16,45,0.356,8,10,0.8,11,37,17,1,4,18,19
nicholls-state,Idaho,idaho,83,80,27,59,0.458,9,21,0.429,20,24,0.833,6,23,12,9,5,9,17
nicholls-state,Baylor,baylor,54,81,18,55,0.327,4,26,0.154,14,18,0.778,8,29,7,4,4,13,20
nicholls-state,Ole Miss,mississippi,55,75,22,65,0.338,7,24,0.292,4,6,0.667,5,22,11,9,3,14,20
nicholls-state,North Carolina Central,north-carolina-central,77,63,31,61,0.508,10,25,0.4,5,8,0.625,6,27,15,7,4,9,15
nicholls-state,Western Michigan,western-michigan,62,61,23,66,0.348,9,29,0.31,7,9,0.778,7,31,10,5,5,10,15
nicholls-state,Spring Hill,#N/A,85,65,34,86,0.395,9,37,0.243,8,11,0.727,18,52,15,8,6,7,12
nicholls-state,Boston University,boston-university,63,75,24,57,0.421,8,24,0.333,7,7,1,3,23,13,6,5,15,19
nicholls-state,Louisiana-Monroe,louisiana-monroe,68,95,24,63,0.381,8,26,0.308,12,14,0.857,11,31,11,0,3,16,21
nicholls-state,Mobile,#N/A,84,67,32,57,0.561,12,26,0.462,8,10,0.8,6,36,14,7,7,17,12
nicholls-state,Campbellsville,#N/A,88,63,28,71,0.394,11,33,0.333,21,27,0.778,17,50,14,13,5,22,18
nicholls-state,Northwestern State,northwestern-state,78,72,27,63,0.429,7,21,0.333,17,22,0.773,11,36,16,5,4,11,19
nicholls-state,Incarnate Word,incarnate-word,58,65,24,63,0.381,6,27,0.222,4,7,0.571,14,35,12,5,5,14,11
nicholls-state,Stephen F. Austin,stephen-f-austin,78,73,27,61,0.443,8,31,0.258,16,20,0.8,8,31,18,5,3,12,18
nicholls-state,Houston Baptist,houston-baptist,77,76,31,62,0.5,10,24,0.417,5,10,0.5,8,26,14,8,3,12,25
nicholls-state,McNeese State,mcneese-state,75,86,28,65,0.431,13,34,0.382,6,6,1,6,29,14,8,6,10,16
nicholls-state,Central Arkansas,central-arkansas,68,74,23,62,0.371,15,33,0.455,7,12,0.583,12,39,14,7,2,13,16
nicholls-state,Texas A&M-Corpus Christi,texas-am-corpus-christi,73,75,22,51,0.431,14,25,0.56,15,18,0.833,3,29,15,4,4,9,19
nicholls-state,Lamar,lamar,69,90,26,63,0.413,13,32,0.406,4,4,1,7,20,15,3,3,12,22
nicholls-state,Southeastern Louisiana,southeastern-louisiana,70,91,25,50,0.5,8,24,0.333,12,17,0.706,5,22,12,4,2,16,18
nicholls-state,New Orleans,new-orleans,64,63,24,56,0.429,12,25,0.48,4,9,0.444,9,27,19,7,5,12,16
nicholls-state,Abilene Christian,abilene-christian,48,64,16,54,0.296,5,22,0.227,11,13,0.846,4,30,7,4,3,10,14
nicholls-state,Houston Baptist,houston-baptist,82,88,30,71,0.423,13,33,0.394,9,12,0.75,10,29,16,12,3,14,29
nicholls-state,Sam Houston State,sam-houston-state,74,84,25,65,0.385,11,32,0.344,13,15,0.867,6,31,18,8,4,13,21
nicholls-state,Central Arkansas,central-arkansas,100,57,33,65,0.508,22,41,0.537,12,17,0.706,7,36,22,7,8,6,18
norfolk-state,Michigan,michigan,44,63,18,59,0.305,3,12,0.25,5,11,0.455,5,35,8,1,3,12,22
norfolk-state,Mid-Atlantic Christian,#N/A,108,50,39,83,0.47,9,29,0.31,21,25,0.84,21,54,21,11,11,13,18
norfolk-state,Clarion,#N/A,74,46,25,54,0.463,6,16,0.375,18,30,0.6,4,25,7,8,3,9,16
norfolk-state,South Carolina,south-carolina,64,81,20,47,0.426,10,22,0.455,14,22,0.636,3,24,8,5,3,15,22
norfolk-state,Siena,siena,58,61,22,56,0.393,4,24,0.167,10,12,0.833,9,32,11,4,1,8,21
norfolk-state,Stony Brook,stony-brook,65,72,22,54,0.407,7,19,0.368,14,18,0.778,3,19,6,7,4,11,25
norfolk-state,Regent,#N/A,97,57,35,68,0.515,9,28,0.321,18,32,0.563,15,54,17,8,13,18,18
norfolk-state,Stony Brook,stony-brook,73,79,22,48,0.458,8,21,0.381,21,33,0.636,4,16,15,8,1,11,23
norfolk-state,Hampton,hampton,94,89,27,68,0.397,7,24,0.292,33,40,0.825,8,44,10,4,8,15,30
norfolk-state,Kent State,kent-state,67,78,22,51,0.431,2,13,0.154,21,28,0.75,7,30,12,8,3,19,22
norfolk-state,Rider,rider,71,81,24,53,0.453,7,18,0.389,16,19,0.842,7,36,14,3,5,20,25
norfolk-state,Loyola (IL),loyola-il,49,80,19,55,0.345,7,19,0.368,4,6,0.667,6,17,14,12,1,14,16
norfolk-state,UTEP,texas-el-paso,75,62,24,48,0.5,11,24,0.458,16,25,0.64,3,22,11,6,8,14,33
norfolk-state,ETSU,east-tennessee-state,61,89,19,49,0.388,10,24,0.417,13,24,0.542,7,23,10,8,5,19,24
norfolk-state,Niagara,niagara,75,83,31,67,0.463,8,19,0.421,5,6,0.833,7,39,11,2,5,15,23
norfolk-state,Delaware State,delaware-state,77,63,24,55,0.436,11,23,0.478,18,24,0.75,13,45,17,2,3,15,12
norfolk-state,Florida A&M,florida-am,72,62,24,49,0.49,7,19,0.368,17,22,0.773,5,32,14,4,5,15,19
norfolk-state,Coppin State,coppin-state,80,66,28,53,0.528,8,18,0.444,16,19,0.842,6,30,14,11,1,13,19
norfolk-state,Bethune-Cookman,bethune-cookman,75,68,26,55,0.473,8,23,0.348,15,19,0.789,7,27,17,9,4,20,28
norfolk-state,Savannah State,savannah-state,82,76,28,60,0.467,9,26,0.346,17,24,0.708,12,42,15,5,2,27,13
norfolk-state,South Carolina State,south-carolina-state,74,69,23,54,0.426,9,22,0.409,19,26,0.731,7,28,8,5,5,13,23
norfolk-state,Maryland-Eastern Shore,maryland-eastern-shore,88,60,28,51,0.549,18,27,0.667,14,17,0.824,8,31,19,6,4,12,18
norfolk-state,Howard,howard,80,78,26,63,0.413,5,18,0.278,23,29,0.793,14,28,12,9,3,9,22
norfolk-state,Bethune-Cookman,bethune-cookman,76,84,26,62,0.419,8,22,0.364,16,23,0.696,9,30,13,8,5,14,29
norfolk-state,Florida A&M,florida-am,66,54,23,54,0.426,6,14,0.429,14,17,0.824,5,27,12,3,2,13,21
norfolk-state,North Carolina Central,north-carolina-central,75,71,24,59,0.407,10,20,0.5,17,27,0.63,2,31,14,3,6,12,20
norfolk-state,North Carolina A&T,north-carolina-at,76,58,31,65,0.477,6,21,0.286,8,13,0.615,5,37,17,3,5,10,20
norfolk-state,Morgan State,morgan-state,75,74,27,50,0.54,7,18,0.389,14,26,0.538,11,36,14,3,6,16,24
north-carolina-at,UNC Greensboro,north-carolina-greensboro,66,74,24,56,0.429,9,18,0.5,9,21,0.429,13,27,11,7,1,11,14
north-carolina-at,Wake Forest,wake-forest,78,90,27,59,0.458,11,26,0.423,13,19,0.684,6,17,15,5,3,9,24
north-carolina-at,Maryland,maryland,59,82,24,61,0.393,4,22,0.182,7,9,0.778,7,29,13,7,4,12,20
north-carolina-at,Hofstra,hofstra,72,92,26,50,0.52,7,20,0.35,13,15,0.867,7,23,14,6,1,18,23
north-carolina-at,Marshall,marshall,71,95,24,55,0.436,5,17,0.294,18,21,0.857,8,33,14,7,1,22,14
north-carolina-at,Mount St. Mary's,mount-st-marys,74,60,25,54,0.463,9,16,0.563,15,20,0.75,9,30,15,7,2,12,9
north-carolina-at,Central Connecticut,central-connecticut-state,72,60,24,52,0.462,7,24,0.292,17,26,0.654,6,29,15,8,6,14,21
north-carolina-at,Presbyterian,presbyterian,70,75,23,51,0.451,15,32,0.469,9,16,0.563,4,26,14,5,5,9,20
north-carolina-at,Greensboro,#N/A,92,67,36,56,0.643,9,19,0.474,11,20,0.55,6,31,20,7,1,11,11
north-carolina-at,Tennessee State,tennessee-state,78,76,32,63,0.508,7,17,0.412,7,11,0.636,8,26,10,8,0,10,17
north-carolina-at,Virginia Tech,virginia-tech,60,82,24,53,0.453,10,24,0.417,2,4,0.5,3,19,15,5,2,14,13
north-carolina-at,Minnesota,minnesota,67,86,25,57,0.439,5,15,0.333,12,17,0.706,6,29,12,4,6,15,16
north-carolina-at,East Carolina,east-carolina,57,77,21,55,0.382,5,22,0.227,10,12,0.833,8,25,10,7,4,14,18
north-carolina-at,South Carolina State,south-carolina-state,80,77,27,52,0.519,4,11,0.364,22,31,0.71,9,31,9,1,0,23,29
north-carolina-at,Mid-Atlantic Christian,#N/A,104,56,41,76,0.539,14,32,0.438,8,11,0.727,13,44,27,14,9,9,15
north-carolina-at,Delaware State,delaware-state,93,70,36,57,0.632,14,23,0.609,7,10,0.7,2,26,20,7,1,11,20
north-carolina-at,Maryland-Eastern Shore,maryland-eastern-shore,67,58,23,49,0.469,4,18,0.222,17,21,0.81,4,26,13,5,5,10,10
north-carolina-at,Morgan State,morgan-state,57,53,23,58,0.397,2,16,0.125,9,14,0.643,10,25,17,11,5,9,14
north-carolina-at,Coppin State,coppin-state,80,71,30,55,0.545,6,17,0.353,14,25,0.56,3,31,17,6,3,11,13
north-carolina-at,North Carolina Central,north-carolina-central,51,48,18,48,0.375,7,22,0.318,8,10,0.8,3,23,14,6,2,12,9
north-carolina-at,Florida A&M,florida-am,39,63,16,54,0.296,2,21,0.095,5,13,0.385,10,28,8,6,2,13,8
north-carolina-at,Bethune-Cookman,bethune-cookman,53,69,20,57,0.351,5,22,0.227,8,17,0.471,10,26,11,8,4,12,16
north-carolina-at,Delaware State,delaware-state,82,52,31,62,0.5,8,22,0.364,12,20,0.6,10,48,19,5,6,11,14
north-carolina-at,Maryland-Eastern Shore,maryland-eastern-shore,68,61,21,44,0.477,8,16,0.5,18,31,0.581,10,32,11,9,2,11,7
north-carolina-at,Howard,howard,85,81,31,58,0.534,8,17,0.471,15,19,0.789,6,26,15,7,6,12,26
north-carolina-at,Norfolk State,norfolk-state,58,76,19,59,0.322,6,26,0.231,14,18,0.778,5,34,11,3,4,13,16
north-carolina-at,South Carolina State,south-carolina-state,63,62,27,52,0.519,5,16,0.313,4,6,0.667,8,29,12,6,4,20,18
north-carolina-at,Savannah State,savannah-state,63,58,23,59,0.39,4,21,0.19,13,19,0.684,10,41,16,7,3,16,14
north-carolina-asheville,St. Andrews,#N/A,87,47,27,63,0.429,9,30,0.3,24,36,0.667,18,53,18,7,3,8,21
north-carolina-asheville,NC State,north-carolina-state,49,100,17,51,0.333,6,20,0.3,9,16,0.563,2,21,11,5,6,21,22
north-carolina-asheville,Northern Kentucky,northern-kentucky,50,77,17,47,0.362,6,18,0.333,10,15,0.667,4,25,7,3,4,23,23
north-carolina-asheville,Coastal Carolina,coastal-carolina,52,78,16,52,0.308,7,29,0.241,13,18,0.722,6,22,10,6,3,10,23
north-carolina-asheville,Manhattan,manhattan,38,54,11,44,0.25,2,15,0.133,14,18,0.778,14,29,3,12,2,14,18
north-carolina-asheville,Furman,furman,51,65,21,48,0.438,6,18,0.333,3,3,1,6,24,12,11,4,18,15
north-carolina-asheville,UT-Martin,tennessee-martin,70,87,28,55,0.509,9,24,0.375,5,6,0.833,11,33,14,5,3,21,12
north-carolina-asheville,Auburn,auburn,41,67,14,45,0.311,7,19,0.368,6,8,0.75,3,22,8,5,0,25,15
north-carolina-asheville,Western Carolina,western-carolina,59,71,21,55,0.382,6,26,0.231,11,14,0.786,7,24,12,5,9,8,20
north-carolina-asheville,Wofford,wofford,49,92,16,44,0.364,4,12,0.333,13,18,0.722,5,18,8,9,1,17,15
north-carolina-asheville,Stetson,stetson,74,80,25,55,0.455,9,21,0.429,15,17,0.882,12,34,11,5,2,15,15
north-carolina-asheville,Milligan,#N/A,86,76,31,62,0.5,13,23,0.565,11,16,0.688,13,32,18,8,4,8,20
north-carolina-asheville,Fayetteville State,#N/A,63,80,26,56,0.464,8,25,0.32,3,4,0.75,8,23,16,5,1,14,19
north-carolina-asheville,Vanderbilt,vanderbilt,59,90,21,53,0.396,7,19,0.368,10,11,0.909,6,19,7,4,0,15,27
north-carolina-asheville,Winthrop,winthrop,65,80,19,57,0.333,8,20,0.4,19,21,0.905,7,27,11,12,4,11,20
north-carolina-asheville,Longwood,longwood,62,67,23,57,0.404,7,34,0.206,9,10,0.9,8,30,10,6,4,12,22
north-carolina-asheville,Hampton,hampton,61,83,20,60,0.333,10,32,0.313,11,13,0.846,9,34,14,5,0,15,15
north-carolina-asheville,Campbell,campbell,53,70,21,45,0.467,5,15,0.333,6,10,0.6,9,32,8,4,3,18,16
north-carolina-asheville,Radford,radford,63,71,22,53,0.415,7,26,0.269,12,12,1,7,22,12,7,3,10,19
north-carolina-asheville,Winthrop,winthrop,45,66,17,54,0.315,4,24,0.167,7,11,0.636,9,28,9,5,3,8,19
north-carolina-asheville,High Point,high-point,61,65,22,54,0.407,9,25,0.36,8,11,0.727,10,26,10,9,4,11,15
north-carolina-asheville,USC Upstate,south-carolina-upstate,71,62,23,46,0.5,4,15,0.267,21,29,0.724,12,38,11,5,3,13,17
north-carolina-asheville,Gardner-Webb,gardner-webb,81,82,28,51,0.549,12,23,0.522,13,16,0.813,6,25,14,5,2,12,12
north-carolina-asheville,Presbyterian,presbyterian,44,67,14,40,0.35,5,17,0.294,11,18,0.611,8,26,4,3,0,21,10
north-carolina-asheville,Charleston Southern,charleston-southern,75,85,29,62,0.468,8,26,0.308,9,13,0.692,9,25,10,8,0,10,17
north-carolina-asheville,USC Upstate,south-carolina-upstate,57,53,22,57,0.386,7,24,0.292,6,7,0.857,14,30,8,6,4,6,11
north-carolina-asheville,Gardner-Webb,gardner-webb,55,65,21,53,0.396,7,22,0.318,6,9,0.667,5,29,13,9,4,10,16
north-carolina-asheville,Presbyterian,presbyterian,55,71,21,50,0.42,6,16,0.375,7,12,0.583,6,27,10,6,2,14,14
north-carolina-central,Clemson,clemson,51,71,18,55,0.327,4,18,0.222,11,15,0.733,9,32,8,5,1,20,22
north-carolina-central,Cincinnati,cincinnati,51,73,17,47,0.362,8,17,0.471,9,12,0.75,8,23,12,4,1,14,18
north-carolina-central,Bowling Green State,bowling-green-state,60,75,24,57,0.421,10,26,0.385,2,7,0.286,10,35,14,2,2,14,19
north-carolina-central,Warren Wilson,#N/A,123,57,44,70,0.629,17,28,0.607,18,23,0.783,15,51,34,15,6,18,15
north-carolina-central,George Mason,george-mason,63,78,23,45,0.511,3,12,0.25,14,22,0.636,3,22,10,4,2,16,20
north-carolina-central,Nicholls State,nicholls-state,63,77,24,60,0.4,2,17,0.118,13,23,0.565,17,41,8,2,3,15,12
north-carolina-central,Southern,southern,83,71,26,49,0.531,6,14,0.429,25,30,0.833,11,27,10,6,2,13,17
north-carolina-central,Christendom,#N/A,110,51,42,72,0.583,5,19,0.263,21,24,0.875,8,34,21,23,4,12,18
north-carolina-central,McNeese State,mcneese-state,67,66,25,61,0.41,5,22,0.227,12,15,0.8,9,29,11,5,3,10,18
north-carolina-central,Appalachian State,appalachian-state,73,82,28,58,0.483,5,20,0.25,12,17,0.706,10,34,13,8,1,17,21
north-carolina-central,McNeese State,mcneese-state,61,77,24,56,0.429,9,24,0.375,4,9,0.444,10,26,16,5,1,18,18
north-carolina-central,Coastal Carolina,coastal-carolina,65,69,23,51,0.451,8,24,0.333,11,14,0.786,7,27,14,12,2,18,18
north-carolina-central,Saint Louis,saint-louis,65,74,26,45,0.578,6,13,0.462,7,8,0.875,2,21,20,7,4,24,23
north-carolina-central,Wilberforce,#N/A,91,44,36,75,0.48,2,22,0.091,17,23,0.739,17,48,21,11,4,12,16
north-carolina-central,Bethune-Cookman,bethune-cookman,68,59,24,54,0.444,3,17,0.176,17,24,0.708,4,30,15,10,5,14,20
north-carolina-central,Maryland-Eastern Shore,maryland-eastern-shore,61,48,21,56,0.375,10,30,0.333,9,11,0.818,11,40,13,2,1,11,18
north-carolina-central,Delaware State,delaware-state,71,70,27,50,0.54,3,10,0.3,14,19,0.737,9,32,15,1,7,15,16
north-carolina-central,Coppin State,coppin-state,60,64,21,56,0.375,5,17,0.294,13,19,0.684,10,38,13,7,1,20,19
north-carolina-central,Morgan State,morgan-state,92,64,35,66,0.53,12,23,0.522,10,15,0.667,7,42,24,5,3,13,17
north-carolina-central,North Carolina A&T,north-carolina-at,48,51,20,57,0.351,3,22,0.136,5,7,0.714,13,38,11,6,3,18,13
north-carolina-central,Savannah State,savannah-state,82,78,30,57,0.526,6,16,0.375,16,26,0.615,9,41,19,5,5,17,13
north-carolina-central,Bethune-Cookman,bethune-cookman,64,74,22,65,0.338,1,24,0.042,19,27,0.704,19,45,17,4,3,18,23
north-carolina-central,Florida A&M,florida-am,57,73,18,58,0.31,1,19,0.053,20,31,0.645,15,33,4,8,2,12,19
north-carolina-central,Maryland-Eastern Shore,maryland-eastern-shore,78,53,28,49,0.571,10,19,0.526,12,17,0.706,9,29,19,8,2,10,16
north-carolina-central,Delaware State,delaware-state,87,52,32,64,0.5,10,26,0.385,13,20,0.65,12,43,25,9,3,8,14
north-carolina-central,Norfolk State,norfolk-state,71,75,21,59,0.356,8,24,0.333,21,26,0.808,9,41,13,3,3,20,26
north-carolina-central,Howard,howard,98,90,32,54,0.593,10,21,0.476,24,31,0.774,9,30,19,3,0,18,22
north-carolina-central,Savannah State,savannah-state,78,69,25,62,0.403,6,26,0.231,22,27,0.815,11,33,16,6,2,10,13
north-carolina-central,South Carolina State,south-carolina-state,72,62,27,49,0.551,11,20,0.55,7,10,0.7,6,27,20,1,4,14,18
north-carolina,Wofford,wofford,78,67,29,59,0.492,9,22,0.409,11,15,0.733,10,35,21,5,2,15,13
north-carolina,Elon,elon,116,67,45,87,0.517,7,24,0.292,19,27,0.704,21,55,18,12,5,11,22
north-carolina,Stanford,stanford,90,72,35,71,0.493,6,13,0.462,14,21,0.667,10,41,19,7,5,12,18
north-carolina,Tennessee Tech,tennessee-tech,108,58,41,74,0.554,5,23,0.217,21,26,0.808,16,52,29,16,8,13,15
north-carolina,Saint Francis (PA),saint-francis-pa,101,76,34,65,0.523,10,25,0.4,23,27,0.852,11,46,24,8,5,18,20
north-carolina,Texas,texas,89,92,31,70,0.443,11,29,0.379,16,21,0.762,14,39,13,4,2,17,23
north-carolina,UCLA,ucla,94,78,31,64,0.484,11,23,0.478,21,28,0.75,6,31,21,6,3,6,21
north-carolina,Michigan,michigan,67,84,26,66,0.394,7,21,0.333,8,13,0.615,10,38,13,2,1,10,21
north-carolina,UNC Wilmington,north-carolina-willmington,97,69,37,75,0.493,6,24,0.25,17,28,0.607,17,48,23,13,4,15,19
north-carolina,Gonzaga,gonzaga,103,90,35,64,0.547,13,25,0.52,20,25,0.8,12,39,18,6,2,22,18
north-carolina,Kentucky,kentucky,72,80,27,63,0.429,7,18,0.389,11,16,0.688,5,33,18,8,3,18,19
north-carolina,Davidson,davidson,82,60,26,59,0.441,8,23,0.348,22,27,0.815,8,48,20,4,5,14,12
north-carolina,Harvard,harvard,77,57,26,62,0.419,6,21,0.286,19,22,0.864,6,34,15,12,3,11,13
north-carolina,Pitt,pittsburgh,85,60,32,74,0.432,10,24,0.417,11,17,0.647,16,49,24,8,7,11,24
north-carolina,NC State,north-carolina-state,90,82,29,64,0.453,10,25,0.4,22,26,0.846,12,47,20,4,5,23,20
north-carolina,Louisville,louisville,62,83,20,58,0.345,3,22,0.136,19,27,0.704,11,26,13,9,3,14,21
north-carolina,Notre Dame,notre-dame,75,69,27,68,0.397,9,21,0.429,12,20,0.6,14,43,15,6,2,11,15
north-carolina,Miami (FL),miami-fl,85,76,33,60,0.55,9,20,0.45,10,14,0.714,11,36,26,7,1,15,19
north-carolina,Virginia Tech,virginia-tech,103,82,36,67,0.537,16,34,0.471,15,17,0.882,10,32,25,9,2,12,13
north-carolina,Georgia Tech,georgia-tech,77,54,29,61,0.475,13,27,0.481,6,11,0.545,5,37,21,10,2,15,13
north-carolina,Louisville,louisville,79,69,29,69,0.42,6,24,0.25,15,19,0.789,16,47,16,7,3,10,15
north-carolina,NC State,north-carolina-state,113,96,37,66,0.561,8,21,0.381,31,37,0.838,11,38,26,7,7,17,23
north-carolina,Miami (FL),miami-fl,88,85,31,66,0.47,13,26,0.5,13,17,0.765,3,29,15,9,4,10,13
north-carolina,Virginia,virginia,61,69,23,65,0.354,9,30,0.3,6,7,0.857,15,37,17,2,3,7,14
north-carolina,Wake Forest,wake-forest,95,57,38,61,0.623,16,25,0.64,3,11,0.273,7,34,21,13,6,15,19
north-carolina,Duke,duke,88,72,38,75,0.507,2,20,0.1,10,14,0.714,9,45,20,10,2,14,15
north-carolina,Florida State,florida-state,77,59,26,61,0.426,7,20,0.35,18,25,0.72,8,42,11,3,3,10,15
charlotte,Chattanooga,tennessee,69,80,24,50,0.48,4,16,0.25,17,23,0.739,5,28,8,1,6,13,24
charlotte,Oklahoma State,oklahoma-state,66,64,20,46,0.435,7,16,0.438,19,21,0.905,6,32,8,3,8,20,19
charlotte,James Madison,james-madison,59,64,21,53,0.396,4,19,0.211,13,14,0.929,7,27,12,3,2,9,18
charlotte,Longwood,longwood,42,39,11,42,0.262,6,22,0.273,14,19,0.737,5,29,8,6,4,14,12
charlotte,Davidson,davidson,56,76,17,47,0.362,4,22,0.182,18,24,0.75,3,22,9,5,2,9,12
charlotte,College of Charleston,college-of-charleston,64,72,24,56,0.429,10,23,0.435,6,6,1,9,34,14,2,3,12,21
charlotte,Wake Forest,wake-forest,56,80,22,55,0.4,3,18,0.167,9,15,0.6,7,31,6,4,7,14,22
charlotte,East Carolina,east-carolina,55,49,20,51,0.392,5,20,0.25,10,12,0.833,8,35,10,3,5,14,13
charlotte,TCU,texas-christian,57,82,21,47,0.447,5,15,0.333,10,15,0.667,4,27,10,3,4,21,15
charlotte,Rhode Island,rhode-island,61,75,17,44,0.386,5,15,0.333,22,29,0.759,4,25,7,12,4,15,20
charlotte,Colorado,colorado,53,68,18,45,0.4,1,16,0.063,16,20,0.8,4,20,6,7,4,14,14
charlotte,Western Kentucky,western-kentucky,50,68,17,48,0.354,8,26,0.308,8,13,0.615,2,19,6,3,0,7,13
charlotte,Marshall,marshall,84,85,24,44,0.545,9,18,0.5,27,32,0.844,6,32,14,1,3,16,17
charlotte,Florida International,florida-international,66,69,22,52,0.423,5,12,0.417,17,25,0.68,4,33,9,9,6,20,19
charlotte,Florida Atlantic,florida-atlantic,65,60,25,50,0.5,11,19,0.579,4,8,0.5,3,31,14,5,2,14,11
charlotte,Southern Miss,southern-mississippi,60,63,19,47,0.404,7,24,0.292,15,21,0.714,7,34,7,6,4,12,10
charlotte,Louisiana Tech,louisiana-tech,55,40,18,41,0.439,6,20,0.3,13,21,0.619,2,32,9,8,1,14,20
charlotte,Old Dominion,old-dominion,70,76,19,47,0.404,11,27,0.407,21,30,0.7,4,25,11,5,2,15,23
charlotte,UTSA,texas-san-antonio,43,88,16,54,0.296,3,22,0.136,8,15,0.533,11,26,6,6,3,16,17
charlotte,UTEP,texas-el-paso,53,57,20,52,0.385,6,25,0.24,7,13,0.538,5,26,9,4,2,14,26
charlotte,Rice,rice,61,65,23,50,0.46,6,25,0.24,9,12,0.75,1,27,9,5,5,10,18
charlotte,North Texas,north-texas,66,73,23,46,0.5,8,20,0.4,12,17,0.706,5,23,18,4,2,15,18
charlotte,Middle Tennessee,middle-tennessee,53,71,20,51,0.392,7,19,0.368,6,8,0.75,5,27,14,3,0,13,12
